name,NumberOfDistinctIps,NumOfDistCountries,NumberOfDomainsThatShareIP,ReverseDNSQueryARecrods,ReverseDNSQueryNSrecords,ReverseDNSErrors,Blacklisted,shortLife_nchanges,shortLife_avgReq,dailySimilarity,repeatingPatterns_nChanges,repeatingPatterns_avgReq,repeatingPatterns_stdChangeLen,accessRatio_idle,accessRatio_active,AverageTTL,StdDevOfTTL,NumOfDistTTL,NumOfTTLChange,SpecTTL01,SpecTTL110,SpecTTL10100,SpecTTL100300,SpecTTL300900,SpecTTL900inf,PercOfNumChars,PercOfLengthOfLMS
iherb.com,4,2,0,1.0,0.0,1.0,False,0,0.0,2.578980720271621,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4444444444444444
justimg.com,8,1,0,0.0,0.0,1.0,False,10,2.8,4.450777540866389,14,2.142857142857143,0.0,False,True,299.7068965517241,0.834237390667672,4,0.1578947368421052,0.0,0.0,0.0,8.620689655172415,87.93103448275862,0.0,0.0,0.3636363636363636
justfly.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3636363636363636
kiwi6.com,2,1,0,0.0,0.0,1.0,False,0,0.0,2.551326249553855,4,0.75,1.4142135623730951,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1111111111111111,0.4444444444444444
lulu.com,2,1,0,0.0,0.0,1.0,False,0,0.0,1.4911219867633996,4,0.75,1.0,True,False,82158.5,10102.577308126212,3,0.2,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.5
letras.mus.br,2,1,0,1.0,0.0,1.0,False,0,0.0,2.0458702695647184,4,0.75,3.1622776601683795,False,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.2307692307692307
mope.io,13,1,0,0.0,0.0,1.0,False,2,2.0,2.031823092066196,6,1.0,0.0,False,False,289.07142857142856,21.310627797952296,2,0.0,0.0,0.0,0.0,21.428571428571427,78.57142857142857,0.0,0.0,0.5714285714285714
mysqueezebox.com,6,1,0,1.0,0.0,1.0,False,0,0.0,1.2037844769112729,4,0.5,1.0,True,False,204.0,0.0,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.625
mailbox.org,2,2,0,0.5,0.0,1.0,False,6,2.0,3.0320434618239878,10,1.6,2.8284271247461903,False,False,1489.1363636363635,1351.2025788500068,6,0.5454545454545454,0.0,0.0,4.545454545454546,0.0,18.181818181818183,40.90909090909091,0.0,0.6363636363636364
magix.net,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4444444444444444
maximumfun.org,1,1,0,0.0,0.0,1.0,False,0,0.0,1.75655283356561,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5
moneymorning.com,18,1,0,1.0,0.0,1.0,False,16,4.4375,3.2997364817846,20,3.8,1.0,False,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4375
mrcdn.info,3,1,0,0.0,0.0,1.0,False,0,0.0,1.4899047468463176,4,0.75,3.1622776601683795,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4
nsfw.rocks,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,2,1.0,0.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5
notebookreview.com,1,1,0,0.0,0.0,1.0,False,0,0.0,2.7579691695277297,4,0.5,1.0,False,False,79682.1875,14684.686537200354,4,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.4444444444444444
newchic.com,1,1,0,0.0,0.0,1.0,False,0,0.0,2.03978852866921,4,0.75,3.1622776601683795,False,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3636363636363636
nairaland.com,3,1,0,0.0,0.0,1.0,False,0,0.0,2.0160433408538,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3846153846153846
netatmo.com,1,1,0,0.0,0.0,1.0,False,0,0.0,3.031026052973414,4,0.5,1.0,False,False,3237.6666666666665,875.4468296333887,3,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.2727272727272727
obv.se,1,1,0,0.0,0.0,1.0,True,3,3.0,0.3094084853750145,2,3.0,0.0,True,False,514.6363636363636,150.87164924350282,6,7.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.3333333333333333
onpage.org,1,1,0,1.0,0.0,1.0,False,0,0.0,2.25562852149777,4,0.75,3.1622776601683795,False,False,299.46153846153845,1.941450686788302,2,0.125,0.0,0.0,0.0,7.6923076923076925,92.3076923076923,0.0,0.0,0.4
ohchr.org,1,1,0,1.0,0.0,1.0,False,0,0.0,2.0316673412278474,4,0.75,3.1622776601683795,False,False,21600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
picresize.com,1,1,0,1.0,6.0,0.0,False,1,2.0,3.0568763017952425,4,1.0,4.0,False,False,73660.04347826086,23109.31116057347,7,0.25,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.4615384615384615
prenhall.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,900.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
priuschat.com,8,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.75,3.1622776601683795,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3076923076923077
primelocation.com,7,2,0,1.0,0.0,1.0,False,0,0.0,1.1968364491588286,4,0.75,3.1622776601683795,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4705882352941176
pantheon.io,1,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.7272727272727273
racked.com,4,1,0,0.0,0.0,1.0,False,0,0.0,0.5981897383916942,4,0.5,1.0,True,False,86400.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.6
rxka2.vg,1,1,0,0.0,0.0,1.0,True,0,0.0,0.6131032027471535,4,0.5,0.0,True,False,6175.0,6540.737725975565,2,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.125,0.25
sothebys.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.8961706877609572,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25
ssza.ws,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,4,0.75,1.7320508075688772,True,False,269.3333333333333,53.11622476544557,2,2.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.2857142857142857
sprinklr.com,8,1,0,1.0,0.0,1.0,False,6,3.5,1.1662281707619633,6,3.0,2.8284271247461903,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4166666666666667
sas.com,1,1,0,1.0,0.0,1.0,False,2,3.0,2.815664755294144,6,1.3333333333333333,0.0,False,False,3129.0454545454545,1058.708443937267,6,0.5,0.0,0.0,0.0,9.090909090909092,0.0,4.545454545454546,0.0,0.4285714285714285
storycook.net,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,0,0.0,0.0,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3846153846153846
sky.com,1,1,0,0.0,0.0,1.0,False,0,0.0,2.294431554811462,4,0.5,1.0,False,False,78124.7,24352.383447347955,3,0.25,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.4285714285714285
secureboxes.net,2,1,0,1.0,0.0,1.0,False,0,0.0,1.4899047468463176,4,0.5,1.0,True,False,3530.6,146.30804641045702,2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.4
sumotracker.com,6,2,0,0.0,0.0,1.0,False,0,0.0,1.4899047468463176,4,0.5,1.0,False,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4666666666666667
ssz.ws,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,1,2.0,0.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
serverpilot.io,1,1,0,1.0,0.0,1.0,False,0,0.0,1.4749912824908582,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4285714285714285
turboimagehost.com,1,1,0,1.0,0.0,1.0,False,2,2.5,3.873440071579502,4,0.75,3.1622776601683795,False,False,582.551724137931,93.96184111758824,2,0.0,0.0,0.0,3.4482758620689653,0.0,96.55172413793105,0.0,0.0,0.2777777777777778
twit.tv,4,1,0,1.0,0.0,1.0,False,2,2.0,1.2033513334828043,4,0.75,1.4142135623730951,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5714285714285714
ucl.ac.uk,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,47798.66666666666,34882.21211926407,3,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.2222222222222222
vuze.com,4,1,0,1.0,0.0,1.0,False,0,0.0,1.4749912824908582,4,1.0,3.1622776601683795,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.375
virtualearth.net,1,1,0,0.0,0.0,1.0,False,1,3.0,3.550770040496079,4,1.0,3.1622776601683795,False,False,2752.483870967742,1263.343153989122,7,0.2142857142857142,0.0,0.0,0.0,0.0,3.225806451612903,6.451612903225806,0.0,0.4375
wya.fr,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,4,0.5,0.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
waves.com,2,1,0,1.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.75,3.1622776601683795,True,False,59.66666666666666,0.5163977794943222,2,0.5,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.5555555555555556
webtraxs.com,3,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.25
warnerbros.com,8,1,0,1.0,0.0,1.0,False,0,0.0,1.1884378691273454,4,0.75,3.1622776601683795,True,False,58.833333333333336,2.7247463045653304,2,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.2857142857142857
wheniwork.com,4,1,0,1.0,0.0,1.0,False,0,0.0,1.2033513334828043,4,0.5,1.0,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3076923076923077
weatherflow.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,240.0,0.0,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.4666666666666667
yoins.com,1,1,0,0.0,0.0,1.0,False,0,0.0,1.1884378691273454,4,0.5,1.0,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
6park.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444
arw.cz,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,0,0.0,0.0,True,False,86400.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
azcentral.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.3094084853750141,4,0.5,1.0,True,False,2400.0,1697.056274847714,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.5384615384615384
bjpenn.com,3,1,0,0.0,0.0,1.0,False,0,0.0,1.1898884214063843,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3
boo.ru,1,1,0,1.0,0.0,1.0,True,4,4.25,0.3094084853750145,6,2.833333333333333,1.0,True,False,58312.2,16670.818564185745,14,14.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.5
bestbuy.com,5,3,0,1.0,0.0,1.0,False,0,0.0,3.3133228704701776,4,0.75,3.3166247903554,False,False,20.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3636363636363636
cia.rs,1,1,0,1.0,0.0,1.0,True,2,2.5,0.6137840553273118,3,1.3333333333333333,0.0,True,False,9061.916666666666,3805.172208702096,10,11.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.3333333333333333
clickhole.com,3,1,0,0.0,0.0,1.0,False,0,0.0,0.8961706877609571,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3846153846153846
cdn3x.com,2,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.75,3.1622776601683795,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1111111111111111,0.3333333333333333
cjoe9.vg,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,0,0.0,0.0,True,False,9740.0,1431.1841251215722,2,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.125,0.25
cambridge.org,1,1,0,0.0,0.0,1.0,False,3,3.333333333333333,1.474991282490858,4,1.5,3.1622776601683795,True,False,297.0,5.549774770204643,5,0.8,0.0,0.0,0.0,9.090909090909092,63.63636363636363,0.0,0.0,0.4615384615384615
coinmill.com,4,1,0,1.0,0.0,1.0,False,0,0.0,1.4760935676712612,4,0.75,2.23606797749979,False,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3333333333333333
canonical.com,6,2,0,1.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,598.5714285714286,3.631365196012815,2,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,0.6923076923076923
calgaryherald.com,2,2,0,1.0,0.0,1.0,False,0,0.0,1.475568807062149,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3529411764705882
cjo.vg,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,3,1.0,0.0,True,False,10800.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
defensenews.com,3,1,0,1.0,0.0,1.0,False,0,0.0,2.550308840703285,4,1.0,3.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4666666666666667
esrb.org,1,1,0,1.0,0.0,1.0,False,0,0.0,3.308481330987118,4,0.5,1.0,False,False,3511.3125,354.75,2,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.375
ebay.ca,2,1,0,0.0,0.0,1.0,False,0,0.0,0.9113729144020618,4,0.75,1.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4285714285714285
e24.no,1,1,0,1.0,6.0,0.0,False,0,0.0,1.4749912824908582,4,0.5,1.0,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333,0.3333333333333333
fec.me,1,1,0,0.0,0.0,1.0,True,4,2.0,0.3094084853750141,4,2.25,0.0,True,False,2744.625,1222.944799303246,4,5.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.5
gab.ai,8,1,0,0.0,0.0,1.0,False,4,2.25,2.5491909320876616,4,2.0,4.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5
gztia.ws,2,1,0,1.0,0.0,1.0,True,0,0.0,0.6136715728704812,2,0.5,0.0,True,False,7200.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25
gwvfdhls.ws,2,1,0,1.0,0.0,1.0,True,0,0.0,0.309408485375014,3,1.0,0.0,True,False,7200.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1818181818181818
gamcare.org.uk,4,1,0,0.0,0.0,1.0,False,0,0.0,1.1884378691273454,4,0.75,3.1622776601683795,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2857142857142857
greengeeks.com,1,1,0,1.0,3.0,0.0,False,0,0.0,1.2037844769112729,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3571428571428571
hotfile.com,1,1,0,1.0,0.0,1.0,False,0,0.0,2.792561845602911,4,0.5,1.0,False,False,78680.27777777778,15372.783860582407,10,0.5,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.3636363636363636
handsonaswegrow.com,5,1,0,0.4,0.0,1.0,False,0,0.0,2.549153791560702,4,0.75,3.1622776601683795,False,False,11066.416666666666,2254.3012543757823,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.2631578947368421
homedit.com,4,1,0,0.25,0.0,1.0,False,4,2.0,2.025803541945189,4,1.25,3.1622776601683795,False,False,30.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4545454545454545
healthline.com,8,1,0,1.0,0.0,1.0,False,2,0.5,1.4764433978532414,4,0.5,0.0,False,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4285714285714285
icims.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,86400.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
ims.sx,1,1,0,1.0,0.0,1.0,True,3,3.333333333333333,0.309408485375014,3,1.6666666666666667,1.0,True,False,2894.833333333333,1108.103279838066,6,8.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.3333333333333333
kakao.com,1,1,0,0.0,0.0,1.0,False,3,2.6666666666666665,2.802375740855063,7,1.2857142857142858,0.0,False,False,520.2727272727273,189.4712396363909,6,0.7,0.0,0.0,4.545454545454546,0.0,9.090909090909092,0.0,0.0,0.4444444444444444
lfb.me,2,2,0,1.0,0.0,1.0,True,0,0.0,0.6136715728704812,2,0.0,0.0,True,False,1320.375,1409.389324444152,3,1.5,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.3333333333333333
legalinsurrection.com,38,1,0,0.0,0.0,1.0,False,2,3.0,2.80605864754208,4,1.0,0.0,False,False,293.3225806451613,36.87229809764488,2,0.1,0.0,0.0,3.225806451612903,0.0,96.7741935483871,0.0,0.0,0.5714285714285714
luxup.ru,2,1,0,0.0,0.0,1.0,False,0,0.0,1.1884378691273454,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.375
lilluna.com,1,1,0,0.0,0.0,1.0,False,0,0.0,2.5342403272052434,4,0.75,3.1622776601683795,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2727272727272727
mrexcel.com,1,1,0,1.0,2.0,0.0,False,0,0.0,2.291033569235554,4,0.5,1.0,False,False,3264.181818181818,750.6095946871208,3,0.25,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.4545454545454545
minute.ly,6,1,0,0.0,0.0,1.0,False,8,3.125,3.0458325904881667,12,2.25,2.449489742783178,False,False,286.35,59.85636168038821,3,0.2727272727272727,0.0,0.0,2.5,0.0,95.0,0.0,0.0,0.6666666666666666
mediaite.com,3,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4166666666666667
nomobileads.com,1,1,0,1.0,0.0,1.0,False,0,0.0,1.1749749570509251,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4
oreilly.com,2,1,0,0.0,0.0,1.0,False,2,0.0,1.2036252794761868,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2727272727272727
orange.fr,2,1,0,1.0,0.0,1.0,False,0,0.0,1.2033513334828043,4,0.5,1.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.6666666666666666
ovh.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.75,3.1622776601683795,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4285714285714285
parcelstream.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.3094084853750141,4,0.5,1.0,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4375
picload.org,2,1,0,1.0,0.0,1.0,False,0,0.0,2.316293046919366,4,0.75,3.1622776601683795,False,False,3404.4615384615386,690.779572990935,2,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.3636363636363636
popoholic.com,1,1,0,0.0,0.0,1.0,False,2,1.0,1.2033513334828043,4,0.75,3.1622776601683795,True,False,12817.42857142857,4187.090431996219,2,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.2307692307692307
qualtrics.com,2,1,0,1.0,0.0,1.0,False,0,0.0,0.8961706877609571,4,0.75,3.1622776601683795,True,False,43500.0,45862.02911217202,2,1.6666666666666667,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.2307692307692307
quc.ws,1,1,0,1.0,0.0,1.0,True,0,0.0,0.6131032027471535,1,2.0,0.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
roadtrippers.com,1,1,0,1.0,0.0,1.0,False,4,1.75,1.1876188586714262,4,1.25,3.741657386773941,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5
remotepc.com,6,1,0,0.0,0.0,1.0,False,6,2.333333333333333,2.0212272163967904,10,1.6,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5
supersport.com,1,1,0,0.0,0.0,1.0,False,0,0.0,1.4835342436651642,4,0.75,3.1622776601683795,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4285714285714285
sehxfqwmkh.ws,2,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,4,0.5,1.7320508075688772,True,False,7200.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2307692307692307
spryfox.com,2,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.75,3.1622776601683795,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3636363636363636
starwars.com,8,2,0,1.0,0.0,1.0,False,0,0.0,1.1884378691273452,4,1.0,3.1622776601683795,True,False,20.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3333333333333333
thesportsdaily.com,1,1,0,0.0,0.0,1.0,False,0,0.0,1.7575702424161803,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
tsapp.com,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750141,2,1.0,0.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
thefoodcharlatan.com,2,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.45
x-rates.com,4,1,0,1.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.75,3.1622776601683795,True,False,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4545454545454545
zebra.com,1,1,0,1.0,4.0,0.0,False,5,2.4,1.7718630956287276,6,1.5,2.449489742783178,False,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5555555555555556
zotabox.com,3,1,0,0.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.75,3.1622776601683795,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2727272727272727
115.com,1,1,0,0.0,0.0,1.0,False,0,0.0,1.7565528335656102,4,0.75,3.1622776601683795,False,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4285714285714285,0.4285714285714285
acp.se,1,1,0,0.0,0.0,1.0,True,3,2.0,0.6137897211200505,5,2.2,1.7320508075688772,True,False,599.7857142857143,0.8017837257372731,2,2.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.3333333333333333
acestream.org,1,1,0,1.0,0.0,1.0,False,0,0.0,0.3094084853750141,4,0.5,1.7320508075688772,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4615384615384615
blog.hu,1,1,0,1.0,2.0,0.0,False,0,0.0,2.549153791560701,4,0.5,1.0,False,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5714285714285714
bleubloom.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,1.0,3.1622776601683795,True,False,10800.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3846153846153846
craftriver.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,14400.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3571428571428571
crazyforcrust.com,3,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2941176470588235
coffeestainstudios.com,1,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3181818181818182
ceyq.vg,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,0,0.0,0.0,True,False,5093.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
channelfireball.com,3,1,0,0.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.75,3.1622776601683795,True,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4210526315789473
drmartens.com,1,1,0,1.0,0.0,1.0,False,0,0.0,0.6131032027471535,4,0.5,1.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5384615384615384
dxp.uz,1,1,0,0.0,0.0,1.0,True,0,0.0,0.3094084853750141,3,1.0,0.0,True,False,8615.666666666666,4470.839593036935,6,5.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0
