,name,NumberOfDistinctIps,NumOfDistCountries,NumberOfDomainsThatShareIP,ReverseDNSQueryARecrods,ReverseDNSQueryNSrecords,ReverseDNSErrors,Blacklisted
1850,woothemes.com,1,1,0,0.0,0.0,1.0,False
1851,whatismyip.com,4,1,0,0.0,0.0,1.0,False
1852,wxoaqjtxur.ws,2,1,0,1.0,0.0,1.0,True
1853,xvsim.com,1,1,0,1.0,0.0,1.0,True
1854,xeaylolc.ws,2,1,0,1.0,0.0,1.0,True
1855,a2hosting.com,2,1,0,0.0,0.0,1.0,False
1856,aletorrenty.pl,1,1,0,0.0,0.0,1.0,False
1857,antena3.ro,3,1,0,0.0,0.0,1.0,False
1858,anncoulter.com,1,1,0,1.0,0.0,1.0,False
1859,beatport.com,1,1,0,0.0,0.0,1.0,False
1860,bpmolrdl.ws,2,1,0,1.0,0.0,1.0,True
1861,coedcherry.com,3,1,0,0.0,0.0,1.0,False
1862,coindesk.com,8,1,0,1.0,0.0,1.0,False
1863,csn.nl,1,1,0,0.0,0.0,1.0,True
1864,carx-online.com,1,1,0,1.0,0.0,1.0,False
1865,dhe8v.vg,1,1,0,0.0,0.0,1.0,True
1866,damndelicious.net,3,1,0,0.0,0.0,1.0,False
1867,entertainment.ie,4,1,0,0.0,0.0,1.0,False
1868,erowid.org,1,1,0,1.0,2.0,0.0,False
1869,edx.org,12,1,0,1.0,0.0,1.0,False
1870,fko.su,3,1,0,0.3333333333333333,0.0,1.0,True
1871,fis-ski.com,4,1,0,0.0,0.0,1.0,False
1872,fliplineads.com,1,1,0,1.0,0.0,1.0,False
1873,fns.sg,1,1,0,1.0,3.0,0.0,True
1874,gsflgbw.info,1,1,0,0.0,0.0,1.0,True
1875,hxnilvzw.ws,2,1,0,1.0,0.0,1.0,True
1876,interserver.net,3,1,0,0.0,0.0,1.0,False
1877,kno2.info,1,1,0,1.0,0.0,1.0,True
1878,kmd.in,1,1,0,0.0,0.0,1.0,True
1879,kizoa.com,1,1,0,1.0,0.0,1.0,False
1880,leovegas.com,2,1,0,1.0,0.0,1.0,False
1881,mundodeportivo.com,2,1,0,0.5,1.0,0.0,False
1882,mwefzz.ws,2,1,0,1.0,0.0,1.0,True
1883,nfpwaii.ws,2,1,0,1.0,0.0,1.0,True
1884,playrix.com,8,1,0,1.0,0.0,1.0,False
1885,piw.de,1,1,0,0.0,0.0,1.0,True
1886,poe.trade,1,1,0,1.0,0.0,1.0,False
1887,qoi.jp,1,1,0,1.0,0.0,1.0,True
1888,rense.com,1,1,0,2.0,0.0,1.0,False
1889,royalmail.com,1,1,0,0.0,0.0,1.0,False
1890,rumormillnews.com,1,1,0,1.0,2.0,0.0,False
1891,restored316designs.com,1,1,0,1.0,0.0,1.0,False
1892,regex.info,1,1,0,1.0,0.0,1.0,False
1893,somethingpositive.net,8,1,0,0.0,0.0,1.0,False
1894,splix.io,4,1,0,0.0,0.0,1.0,False
1895,txj.ws,1,1,0,1.0,0.0,1.0,True
1896,tidiochat.com,3,1,0,0.0,0.0,1.0,False
1897,ukr.net,2,1,0,1.0,0.0,1.0,False
1898,www.gov.hk,4,1,0,0.0,0.0,1.0,False
1899,wxvlkg.ws,2,1,0,1.0,0.0,1.0,True
1900,xae.es,1,1,0,0.0,0.0,1.0,True
1901,zwe.ws,1,1,0,1.0,0.0,1.0,True
1902,40nuggets.com,2,1,0,1.0,0.0,1.0,False
1903,8sr.xyz,2,2,0,0.0,0.0,1.0,True
1904,abaenglish.com,3,1,0,1.0,0.0,1.0,False
1905,aegeanair.com,2,1,0,0.0,0.0,1.0,False
1906,acn.kr,2,2,0,0.0,0.0,1.0,True
1907,anptp.ws,2,1,0,1.0,0.0,1.0,True
1908,bjango.com,1,1,0,0.0,0.0,1.0,False
1909,barchart.com,2,1,0,1.0,0.0,1.0,False
1910,benzinga.com,4,1,0,0.0,0.0,1.0,False
1911,cbssports.com,4,1,0,0.0,0.0,1.0,False
1912,classdojo.com,12,1,0,1.0,0.0,1.0,False
1913,celebheights.com,1,1,0,1.0,0.0,1.0,False
1914,dw.de,2,1,0,0.0,0.0,1.0,False
1915,dvyac.vg,1,1,0,0.0,0.0,1.0,True
1916,disclose.tv,1,1,0,0.0,0.0,1.0,False
1917,ecamm.com,1,1,0,1.0,0.0,1.0,False
1918,eroticbeauties.net,1,1,0,0.0,0.0,1.0,False
1919,eurodyndns.org,1,1,0,1.0,0.0,1.0,False
1920,e5p.biz,1,1,0,1.0,0.0,1.0,True
1921,findarticles.com,1,1,0,1.0,0.0,1.0,False
1922,furaffinity.net,3,1,0,0.0,0.0,1.0,False
1923,frankerfacez.com,12,1,0,0.0,0.0,1.0,False
1924,fnobvhidxg.ws,2,1,0,1.0,0.0,1.0,True
1925,freelancer.com,3,1,0,1.0,0.0,1.0,False
1926,foxhq.com,1,1,0,0.0,0.0,1.0,False
1927,flip.to,1,1,0,0.0,0.0,1.0,False
1928,htn.cz,1,1,0,1.0,0.0,1.0,True
1929,injvteavlh.ws,2,1,0,1.0,0.0,1.0,True
1930,ideapod.com,3,1,0,0.0,0.0,1.0,False
1931,iwashyoudry.com,6,1,0,0.0,0.0,1.0,False
1932,indavideo.hu,1,1,0,1.0,0.0,1.0,False
1933,koreaboo.com,4,1,0,1.0,0.0,1.0,False
1934,messengerfordesktop.com,4,1,0,0.0,0.0,1.0,False
1935,nomnompaleo.com,2,1,0,0.0,0.0,1.0,False
1936,nus.edu.sg,2,1,0,0.0,0.0,1.0,False
1937,podcastgarden.com,1,1,0,0.0,0.0,1.0,False
1938,serialpodcast.org,6,1,0,0.0,0.0,1.0,False
1939,synocommunity.com,4,1,0,0.0,0.0,1.0,False
1940,saucelabs.com,1,1,0,1.0,8.0,0.0,False
1941,thedirty.com,2,1,0,0.0,0.0,1.0,False
1942,teacherspayteachers.com,4,1,0,1.0,0.0,1.0,False
1943,xda-developers.com,4,1,0,0.0,0.0,1.0,False
1944,xinhuanet.com,2,1,0,0.0,0.0,1.0,False
1945,zic.su,1,1,0,1.0,0.0,1.0,True
1946,265.com,4,2,0,0.75,0.0,1.0,False
1947,airbaltic.com,4,1,0,0.0,0.0,1.0,False
1948,adorama.com,1,1,0,0.0,0.0,1.0,False
1949,adswizz.com,1,1,0,1.0,0.0,1.0,False
1950,atkinsglobal.com,1,1,0,1.0,0.0,1.0,False
1951,bull.es,1,1,0,0.0,0.0,1.0,True
1952,czd.fr,1,1,0,1.0,0.0,1.0,True
1953,chosun.com,1,1,0,1.0,0.0,1.0,False
1954,ebsco.com,1,1,0,1.0,0.0,1.0,False
1955,expensify.com,2,1,0,0.0,0.0,1.0,False
1956,finishangry.net,3,1,0,1.0,0.0,1.0,True
1957,gracenote.com,2,1,0,0.5,0.0,1.0,False
1958,harrods.com,1,1,0,0.0,0.0,1.0,False
1959,irishtimes.com,4,1,0,0.0,0.0,1.0,False
1960,ixsystems.com,1,1,0,0.0,0.0,1.0,False
1961,influxdata.com,2,1,0,1.0,0.0,1.0,False
1962,icp.biz,1,1,0,0.0,0.0,1.0,True
1963,llt.jp,1,1,0,0.0,0.0,1.0,True
1964,movescount.com,2,1,0,1.0,0.0,1.0,False
1965,manything.com,8,1,0,1.0,0.0,1.0,False
1966,nationbuilder.com,1,1,0,1.0,0.0,1.0,False
1967,neowin.net,4,1,0,0.75,0.0,1.0,False
1968,ntt.com,1,1,0,0.0,0.0,1.0,False
1969,n4g.vg,1,1,0,0.0,0.0,1.0,True
1970,n4grn.vg,1,1,0,0.0,0.0,1.0,True
1971,ookla.com,4,1,0,0.0,0.0,1.0,False
1972,plos.org,1,1,0,1.0,0.0,1.0,False
1973,p4x.nl,1,1,0,2.0,0.0,1.0,True
1974,push.world,1,1,0,1.0,0.0,1.0,False
1975,qnc.kr,2,1,0,1.0,0.0,1.0,True
1976,r08.de,2,1,0,0.5,0.0,1.0,True
1977,rovbuyckfwt.info,1,1,0,0.0,0.0,1.0,True
1978,rnxjnhc.ws,2,1,0,1.0,0.0,1.0,True
1979,richemont.com,1,1,0,0.0,0.0,1.0,False
1980,tinkercad.com,3,1,0,1.0,0.0,1.0,False
1981,twiago.com,1,1,0,0.0,0.0,1.0,False
1982,trwstl.ws,2,1,0,1.0,0.0,1.0,True
1983,teefury.com,1,1,0,1.0,8.0,0.0,False
1984,uofal.ws,2,1,0,1.0,0.0,1.0,True
1985,uxic.fm,1,1,0,1.0,0.0,1.0,True
1986,vwy.me,6,1,0,0.0,0.0,1.0,True
1987,wli.co.th,1,1,0,0.0,0.0,1.0,True
1988,williamhill.com,12,1,0,0.6666666666666666,0.0,1.0,False
1989,xww.de,1,1,0,1.0,0.0,1.0,True
1990,adj.st,1,1,0,0.0,0.0,1.0,False
1991,cloudstatic.net,6,1,0,0.0,0.0,1.0,False
1992,deqyvvbawxm.info,1,1,0,0.0,0.0,1.0,True
1993,diyprojectsforteens.com,6,1,0,0.0,0.0,1.0,False
1994,fubar.com,1,1,0,0.0,0.0,1.0,False
1995,fzmvmbgxug.ws,2,1,0,1.0,0.0,1.0,True
1996,freemake.com,2,1,0,0.0,0.0,1.0,False
1997,govunpuq.ws,2,1,0,1.0,0.0,1.0,True
1998,iphonephotographyschool.com,1,1,0,1.0,0.0,1.0,False
1999,instructure.com,2,1,0,1.0,0.0,1.0,False
2000,k1b.eu,1,1,0,1.0,0.0,1.0,True
2001,kv3nv.in,6,1,0,1.0,0.0,1.0,True
2002,l41n6.ws,1,1,0,1.0,0.0,1.0,True
2003,madthumbs.com,1,1,0,0.0,0.0,1.0,False
2004,mysql.com,1,1,0,1.0,0.0,1.0,False
2005,mozilla.com,3,1,0,1.0,0.0,1.0,False
2006,notifyapp.io,4,1,0,0.0,0.0,1.0,False
2007,nic.it,2,1,0,0.5,0.0,1.0,False
2008,nanorep.com,1,1,0,0.0,0.0,1.0,False
2009,nad.fr,1,1,0,0.0,0.0,1.0,True
2010,oprintware.com,1,1,0,1.0,0.0,1.0,False
2011,openbadges.org,3,1,0,1.0,0.0,1.0,False
2012,pap.co.rs,1,1,0,1.0,0.0,1.0,True
2013,pixelunion.net,1,1,0,1.0,8.0,0.0,False
2014,pnt.com.ar,1,1,0,1.0,0.0,1.0,True
2015,soha.vn,2,1,0,0.5,0.0,1.0,False
2016,sonymusic.com,2,1,0,0.0,0.0,1.0,False
2017,stationerycentral.com,6,1,0,0.0,0.0,1.0,False
2018,sherdog.com,2,1,0,0.0,0.0,1.0,False
2019,terraempresas.com.br,1,1,0,2.0,0.0,1.0,False
2020,unicef.org,1,1,0,1.0,0.0,1.0,False
2021,worldstream.nl,1,1,0,1.0,0.0,1.0,False
2022,westernunion.com,1,1,0,0.0,0.0,1.0,False
2023,zotero.org,1,1,0,1.0,4.0,0.0,False
2024,7fyu.fm,1,1,0,1.0,0.0,1.0,True
2025,aiwnfj.ws,2,1,0,1.0,0.0,1.0,True
2026,buchanan.org,1,1,0,11.0,0.0,1.0,False
2027,cke.cm,2,1,0,1.0,0.0,1.0,True
2028,coca-cola.com,1,1,0,1.0,0.0,1.0,False
2029,despegar.com,1,1,0,1.0,0.0,1.0,False
2030,dailyrecord.co.uk,2,1,0,1.0,0.0,1.0,False
2031,emc.com,3,1,0,4.0,0.0,1.0,False
2032,elitedangerous.com,4,1,0,1.0,0.0,1.0,False
2033,grooveshark.com,1,1,0,0.0,0.0,1.0,False
2034,ghanaweb.com,2,1,0,0.0,0.0,1.0,False
2035,h6ibd.fm,1,1,0,1.0,0.0,1.0,True
2036,hpmobile.jp,1,1,0,1.0,2.0,0.0,False
2037,inria.fr,1,1,0,0.0,0.0,1.0,False
2038,illwnspu.ws,2,1,0,1.0,0.0,1.0,True
2039,iwascoding.com,2,1,0,0.5,0.0,1.0,False
2040,kv6.de,1,1,0,0.0,0.0,1.0,True
2041,lfhifx.ws,2,1,0,1.0,0.0,1.0,True
2042,mysurvey.com,1,1,0,0.0,0.0,1.0,False
2043,montiera.com,1,1,0,1.0,0.0,1.0,False
2044,orsm.net,1,1,0,1.0,2.0,0.0,False
2045,osuosl.org,2,1,0,0.5,0.0,1.0,False
2046,od9.co,2,2,0,0.0,0.0,1.0,True
2047,owmhnpaum.ws,2,1,0,1.0,0.0,1.0,True
2048,pyv.vg,1,1,0,0.0,0.0,1.0,True
2049,piq.ee,1,1,0,1.0,0.0,1.0,True
2050,qbgxbhssz.ws,2,1,0,1.0,0.0,1.0,True
2051,rbh.nl,2,1,0,0.5,0.0,1.0,True
2052,reamaze.com,4,1,0,1.0,0.0,1.0,False
2053,screencast.com,2,1,0,0.0,0.0,1.0,False
2054,sor.rocks,2,1,0,1.0,0.0,1.0,True
2055,sermon.net,16,1,0,1.0,0.0,1.0,False
2056,tun.ru,1,1,0,1.0,5.0,0.0,True
2057,ubi.com,6,1,0,1.0,0.0,1.0,False
2058,voe89.ws,1,1,0,1.0,0.0,1.0,True
2059,wst.sg,1,1,0,1.0,0.0,1.0,True
2060,webtrendslive.com,1,1,0,0.0,0.0,1.0,False
2061,wholefully.com,1,1,0,1.0,0.0,1.0,False
2062,zhihu.com,1,1,0,0.0,0.0,1.0,False
2063,audiencemanager.de,1,1,0,1.0,0.0,1.0,False
2064,amin.mx,1,1,0,1.0,0.0,1.0,True
2065,cpanel.net,2,1,0,0.0,0.0,1.0,False
2066,cop.ws,1,1,0,1.0,0.0,1.0,True
2067,cn.com,1,1,0,1.0,0.0,1.0,False
2068,ccar.co,1,1,0,2.0,0.0,1.0,True
2069,fortiguard.com,2,2,0,0.0,0.0,1.0,False
2070,gg1.ws,1,1,0,1.0,0.0,1.0,True
2071,gigabyte.com,1,1,0,1.0,0.0,1.0,False
2072,hzdklcbe.ws,2,1,0,1.0,0.0,1.0,True
2073,hugedomains.com,3,1,0,0.0,0.0,1.0,False
2074,internet-radio.com,1,1,0,1.0,5.0,0.0,False
2075,linde.com,2,1,0,1.0,0.0,1.0,False
2076,lastminute.com,3,1,0,1.0,0.0,1.0,False
2077,mountainroseherbs.com,1,1,0,1.0,0.0,1.0,False
2078,noeortr.ws,2,1,0,1.0,0.0,1.0,True
2079,rintzcwyl.info,1,1,0,0.0,0.0,1.0,True
2080,softpedia.com,4,1,0,0.0,0.0,1.0,False
2081,sera.to,2,1,0,1.0,0.0,1.0,False
2082,tapfiliate.com,4,1,0,1.0,0.0,1.0,False
2083,twitchalerts.com,2,1,0,0.0,0.0,1.0,False
2084,a5f.ws,1,1,0,1.0,0.0,1.0,True
2085,askmen.com,1,1,0,0.0,0.0,1.0,False
2086,amultiverse.com,1,1,0,1.0,2.0,0.0,False
2087,archdaily.com,4,1,0,1.0,0.0,1.0,False
2088,coach.com,1,1,0,1.0,0.0,1.0,False
2089,cdr.lv,1,1,0,0.0,0.0,1.0,True
2090,ckp.co,2,1,0,1.0,0.0,1.0,True
2091,envoy.com,2,1,0,0.0,0.0,1.0,False
2092,fnbdfywz.ws,2,1,0,1.0,0.0,1.0,True
2093,gomiblog.com,1,1,0,1.0,0.0,1.0,False
2094,gamedev.net,1,1,0,1.0,0.0,1.0,False
2095,gab.qa,1,1,0,1.0,0.0,1.0,True
2096,head-fi.org,1,1,0,1.0,0.0,1.0,False
2097,hv4kz.fm,1,1,0,1.0,0.0,1.0,True
2098,homify.com,4,1,0,0.0,0.0,1.0,False
2099,mobilism.org,3,1,0,0.0,0.0,1.0,False
2100,newsgator.com,1,1,0,1.0,0.0,1.0,False
2101,peekyou.com,3,1,0,1.0,0.0,1.0,False
2102,simplecast.com,3,1,0,1.0,0.0,1.0,False
2103,sqslvxgj.ws,2,1,0,1.0,0.0,1.0,True
2104,tmobi.co,2,1,0,1.0,0.0,1.0,False
2105,u7d.de,1,1,0,1.0,0.0,1.0,True
2106,wordnik.com,2,1,0,1.0,0.0,1.0,False
2107,xpqi.top,1,1,0,0.0,0.0,1.0,True
2108,aje.eu,1,1,0,1.0,0.0,1.0,True
2109,bimbolive.com,1,1,0,0.0,0.0,1.0,False
2110,cka.hk,4,1,0,0.0,0.0,1.0,True
2111,dnsimple.com,1,1,0,0.0,0.0,1.0,False
2112,infowars.com,2,1,0,0.0,0.0,1.0,False
2113,lxy.ws,1,1,0,1.0,0.0,1.0,True
2114,mozilla-europe.org,1,1,0,0.0,0.0,1.0,False
2115,notebookcheck.net,3,1,0,0.0,0.0,1.0,False
2116,overleaf.com,1,1,0,1.0,0.0,1.0,False
2117,personyze.com,1,1,0,1.0,0.0,1.0,False
2118,pippity.com,1,1,0,1.0,0.0,1.0,False
2119,sleeknote.com,1,1,0,1.0,0.0,1.0,False
2120,ulta.com,1,1,0,1.0,0.0,1.0,False
2121,xkohike.ws,2,1,0,1.0,0.0,1.0,True
2122,x7b.cc,1,1,0,0.0,0.0,1.0,True
2123,avo.ec,1,1,0,1.0,0.0,1.0,True
2124,atlasobscura.com,3,1,0,0.0,0.0,1.0,False
2125,aritzia.com,8,1,0,1.0,0.0,1.0,False
2126,bigdiyideas.com,1,1,0,1.0,0.0,1.0,False
2127,buy.com.my,1,1,0,0.0,0.0,1.0,True
2128,com.de,1,1,0,1.0,0.0,1.0,False
2129,dps.by,1,1,0,1.0,0.0,1.0,True
2130,democrats.org,1,1,0,0.0,0.0,1.0,False
2131,engineeringtoolbox.com,1,1,0,1.0,0.0,1.0,False
2132,ede.de,1,1,0,1.0,2.0,0.0,True
2133,filehorse.com,1,1,0,1.0,0.0,1.0,False
2134,freethoughtblogs.com,2,1,0,0.0,0.0,1.0,False
2135,guess.com,3,2,0,1.0,0.0,1.0,False
2136,gpn9.vg,1,1,0,0.0,0.0,1.0,True
2137,heavens-above.com,1,1,0,0.0,0.0,1.0,False
2138,jbu.in,1,1,0,1.0,0.0,1.0,True
2139,jtah.ws,1,1,0,1.0,0.0,1.0,True
2140,luxupcdna.com,2,1,0,0.0,0.0,1.0,False
2141,ntm.in,4,1,0,0.0,0.0,1.0,True
2142,olx.com.br,4,1,0,1.0,0.0,1.0,False
2143,oknsbkqqlo.info,1,1,0,0.0,0.0,1.0,True
2144,qmreymkl.ws,2,1,0,1.0,0.0,1.0,True
2145,simplyquinoa.com,2,1,0,0.0,0.0,1.0,False
2146,scribblelive.com,4,1,0,1.0,0.0,1.0,False
2147,samcart.com,2,1,0,1.0,0.0,1.0,False
2148,trr.vg,1,1,0,0.0,0.0,1.0,True
2149,una.bz,8,1,0,1.0,0.0,1.0,True
2150,vindale.com,1,1,0,1.0,0.0,1.0,False
2151,yopify.com,1,1,0,1.0,0.0,1.0,False
2152,4s0.ws,1,1,0,1.0,0.0,1.0,True
2153,05y.fm,1,1,0,1.0,0.0,1.0,True
2154,arsenal.com,1,1,0,1.0,0.0,1.0,False
2155,bestride.com,2,1,0,1.0,0.0,1.0,False
2156,biologists.org,1,1,0,0.0,0.0,1.0,False
2157,ctr.co.za,1,1,0,1.0,0.0,1.0,True
2158,donga.com,1,1,0,0.0,0.0,1.0,False
2159,dktncv.ws,1,1,0,1.0,0.0,1.0,True
2160,dbm.ch,2,1,0,1.0,0.0,1.0,True
2161,eatthis.com,4,1,0,1.0,0.0,1.0,False
2162,fowh.ws,1,1,0,1.0,0.0,1.0,True
2163,gcg.ai,4,1,0,0.0,0.0,1.0,True
2164,jmh.ee,1,1,0,1.0,0.0,1.0,True
2165,jboss.org,1,1,0,2.0,0.0,1.0,False
2166,ktbv9.ws,1,1,0,1.0,0.0,1.0,True
2167,kargo.com,4,1,0,0.0,0.0,1.0,False
2168,lowcarbyum.com,2,1,0,0.0,0.0,1.0,False
2169,monster-pulse.com,1,1,0,1.0,0.0,1.0,False
2170,nxt.la,1,1,0,1.0,0.0,1.0,True
2171,qvr.cc,1,1,0,1.0,2.0,0.0,True
2172,remitly.com,4,1,0,1.0,0.0,1.0,False
2173,rvj.vg,1,1,0,0.0,0.0,1.0,True
2174,ts350.fm,1,1,0,1.0,0.0,1.0,True
2175,tcx4.fm,1,1,0,1.0,0.0,1.0,True
2176,tnl.kr,1,1,0,0.0,0.0,1.0,True
2177,tzn.sg,1,1,0,1.0,0.0,1.0,True
2178,unsdflhjle.ws,2,1,0,1.0,0.0,1.0,True
2179,xnagk.ws,2,1,0,1.0,0.0,1.0,True
2180,y4u.ch,1,1,0,1.0,0.0,1.0,True
2181,1aw.co,2,1,0,0.5,1.5,0.5,True
2182,a7.org,2,1,0,0.5,1.0,0.0,False
2183,bg0.fm,1,1,0,1.0,0.0,1.0,True
2184,cqy.vg,1,1,0,0.0,0.0,1.0,True
2185,fgq.co,2,1,0,1.0,0.0,1.0,True
2186,gizdvpzzvl.ws,2,1,0,1.0,0.0,1.0,True
2187,hpaal.com,1,1,0,1.0,0.0,1.0,True
2188,hiiraan.com,2,1,0,0.0,0.0,1.0,False
2189,hzh.fr,1,1,0,1.0,2.0,0.0,True
2190,inspiremore.com,3,1,0,0.0,0.0,1.0,False
2191,javlibrary.com,2,1,0,0.0,0.0,1.0,False
2192,mix.by,1,1,0,1.0,0.0,1.0,True
2193,mercadolibre.com.ar,12,1,0,1.0,0.0,1.0,False
2194,m9ec4.fm,1,1,0,1.0,0.0,1.0,True
2195,nypalnub.ws,2,1,0,1.0,0.0,1.0,True
2196,ozu2.ws,1,1,0,1.0,0.0,1.0,True
2197,pte.com.br,1,1,0,1.0,0.0,1.0,True
2198,pornoxo.com,1,1,0,0.0,0.0,1.0,False
2199,rws.eu,1,1,0,1.0,0.0,1.0,True
2200,recruit.net,1,1,0,0.0,0.0,1.0,False
2201,staples.com,1,1,0,1.0,0.0,1.0,False
2202,so.com,1,1,0,0.0,0.0,1.0,False
2203,tfi.today,1,1,0,1.0,0.0,1.0,True
2204,technip.com,1,1,0,0.0,0.0,1.0,False
2205,uwu.cx,4,1,0,0.0,0.0,1.0,True
2206,ufiicz.ws,2,1,0,1.0,0.0,1.0,True
2207,wis.pr,2,1,0,1.0,0.0,1.0,False
2208,znb.cc,1,1,0,0.0,0.0,1.0,True
2209,autoblog.com,5,4,0,1.0,0.0,1.0,False
2210,dxa.eu,4,1,0,0.0,0.0,1.0,True
2211,macstories.net,1,1,0,0.0,0.0,1.0,False
2212,nhb.fi,1,1,0,1.0,2.0,0.0,True
2213,sronrcors.ws,2,1,0,1.0,0.0,1.0,True
2214,tt1.vn,1,1,0,1.0,0.0,1.0,True
2215,wyng.com,3,1,0,1.0,0.0,1.0,False
2216,xkegsrce.eu,1,1,0,0.0,0.0,1.0,True
2217,broadcast.pm,4,1,0,1.0,0.0,1.0,False
2218,ekx.info,1,1,0,0.0,0.0,1.0,True
2219,fertilityfriend.com,3,1,0,0.0,0.0,1.0,False
2220,hopkinsmedicine.org,2,1,0,0.5,0.0,1.0,False
2221,iai.kr,1,1,0,0.0,0.0,1.0,True
2222,jdy0.ws,1,1,0,1.0,0.0,1.0,True
2223,lpowvmzcn.ws,2,1,0,1.0,0.0,1.0,True
2224,producthunt.com,2,1,0,0.0,0.0,1.0,False
2225,privy.com,6,1,0,0.0,0.0,1.0,False
2226,pitt.edu,1,1,0,0.0,0.0,1.0,False
2227,rpn.mx,1,1,0,1.0,0.0,1.0,True
2228,smallnetbuilder.com,6,1,0,0.0,0.0,1.0,False
2229,vodbulddyzbjrrgqwtkvhbmh.info,1,1,0,0.0,0.0,1.0,True
2230,aknv.com,1,1,0,0.0,0.0,1.0,True
2231,bonhams.com,1,1,0,0.0,0.0,1.0,False
2232,bfz.co,1,1,0,0.0,0.0,1.0,True
2233,bygkblz.ws,2,1,0,1.0,0.0,1.0,True
2234,cazamba.com,1,1,0,1.0,0.0,1.0,False
2235,lago.rocks,1,1,0,0.0,0.0,1.0,True
2236,mktomail.com,1,1,0,1.0,0.0,1.0,False
2237,onp.ru,2,1,0,1.0,0.0,1.0,True
2238,qawwxlgt.ws,2,1,0,1.0,0.0,1.0,True
2239,torproject.org,6,2,0,0.5,0.0,1.0,False
2240,wetter.com,2,1,0,1.0,0.0,1.0,False
2241,whi.es,2,1,0,1.0,0.0,1.0,True
2242,xwhwy.ws,1,1,0,1.0,0.0,1.0,True
2243,ygn.fr,1,1,0,0.0,0.0,1.0,True
2244,assp.bg,1,1,0,0.0,0.0,1.0,True
2245,alldayidreamaboutfood.com,2,1,0,0.0,0.0,1.0,False
2246,chromium.org,1,1,0,1.0,0.0,1.0,False
2247,capo.com,1,1,0,1.0,3.0,0.0,True
2248,clixsense.com,3,1,0,0.0,0.0,1.0,False
2249,fhifrve.ws,2,1,0,1.0,0.0,1.0,True
2250,firebit.co.uk,1,1,0,0.0,0.0,1.0,False
2251,googe.com,1,1,0,0.0,0.0,1.0,False
2252,jyn.vg,1,1,0,0.0,0.0,1.0,True
2253,lqz.cz,1,1,0,1.0,0.0,1.0,True
2254,pcb.co.il,1,1,0,1.0,8.0,0.0,True
2255,po4.nl,1,1,0,1.0,0.0,1.0,True
2256,pmi.pw,1,1,0,0.0,0.0,1.0,True
2257,rsezrgua.ws,2,1,0,1.0,0.0,1.0,True
2258,xkp31.vg,1,1,0,0.0,0.0,1.0,True
2259,zwbaxgy.ws,2,1,0,1.0,0.0,1.0,True
2260,buplfopqgfr.ws,2,1,0,1.0,0.0,1.0,True
2261,cxq.co,2,1,0,1.0,0.0,1.0,True
2262,myincrediblerecipes.com,1,1,0,1.0,0.0,1.0,False
2263,oghmmbanplretwd.com,1,1,0,1.0,0.0,1.0,True
2264,qhte.ws,1,1,0,1.0,0.0,1.0,True
2265,tzw.ru,1,1,0,0.0,0.0,1.0,True
2266,taamp.tk,1,1,0,0.0,0.0,1.0,True
2267,wla.com.tr,4,1,0,0.0,0.0,1.0,True
2268,ypba.org,1,1,0,1.0,0.0,1.0,True
2269,agd.ch,1,1,0,1.0,0.0,1.0,True
2270,baq.ru,1,1,0,0.0,0.0,1.0,True
2271,crazygames.com,4,1,0,0.0,0.0,1.0,False
2272,fhb.eu,1,1,0,1.0,0.0,1.0,True
2273,fastmail.com,2,1,0,1.0,0.0,1.0,False
2274,hlxozqt.ws,2,1,0,1.0,0.0,1.0,True
2275,macnn.com,3,1,0,0.0,0.0,1.0,False
2276,povzllpwuv.info,1,1,0,0.0,0.0,1.0,True
2277,sgd.es,1,1,0,1.0,0.0,1.0,True
2278,tllptcf.ws,2,1,0,1.0,0.0,1.0,True
2279,tor4me.info,2,1,0,0.0,0.0,1.0,False
2280,viafoura.com,1,1,0,1.0,0.0,1.0,False
2281,aim.ai,1,1,0,1.0,3.0,0.0,True
2282,dca.mx,1,1,0,1.0,0.0,1.0,True
2283,elrepo.org,1,1,0,1.0,0.0,1.0,False
2284,iyidgwh.ws,2,1,0,1.0,0.0,1.0,True
2285,kcd.jp,1,1,0,1.0,0.0,1.0,True
2286,nelrkjchp.ws,2,1,0,1.0,0.0,1.0,True
2287,postermywall.com,2,1,0,1.0,0.0,1.0,False
2288,qsp.ru,4,1,0,0.0,0.0,1.0,True
2289,soqusajqng.ws,2,1,0,1.0,0.0,1.0,True
2290,bestrevie.ws,2,1,0,1.0,0.0,1.0,False
2291,codijuarfd.ws,2,1,0,1.0,0.0,1.0,True
2292,gbl.fi,1,1,0,0.0,0.0,1.0,True
2293,glitter-graphics.com,1,1,0,1.0,0.0,1.0,False
2294,kaixin001.com,2,1,0,0.0,0.0,1.0,False
2295,llmsgdgn.info,1,1,0,0.0,0.0,1.0,True
2296,nature.org,2,1,0,1.0,0.0,1.0,False
2297,rnejjjisgv.ws,2,1,0,1.0,0.0,1.0,True
2298,stbs.nl,1,1,0,1.0,0.0,1.0,True
2299,allmusic.com,1,1,0,1.0,0.0,1.0,False
2300,byh.fr,1,1,0,0.0,0.0,1.0,True
2301,el0.com.br,2,1,0,0.5,0.0,1.0,True
2302,engagetosell.com,2,1,0,1.0,0.0,1.0,False
2303,i2ji.vg,1,1,0,0.0,0.0,1.0,True
2304,i2j.vg,1,1,0,0.0,0.0,1.0,True
